"time","temperature","humidity","relay1","relay2","relay3"
"2026-08-12 11:13:06.143202+07","33.5","66.1",1,0,0
"2026-08-12 11:13:36.16968+07","33.6","65",1,0,0
"2026-08-12 11:14:06.224522+07","33.6","65.8",1,0,0
"2026-08-12 11:14:36.235372+07","33.7","65.5",1,0,0
"2026-08-12 11:15:06.276435+07","33.7","67",1,0,0
"2026-08-12 11:15:36.307142+07","33.8","66.5",1,0,0
"2026-08-12 11:16:06.351282+07","33.9","63.5",1,0,0
"2026-08-12 11:16:36.376755+07","34","65.9",1,0,0
"2026-08-12 11:17:06.4069+07","34","64.6",1,0,0
"2026-08-12 11:17:36.464907+07","33.9","64.3",1,0,0
"2026-08-12 11:18:06.476355+07","33.8","64",1,0,0
"2026-08-12 11:18:36.508527+07","33.7","66",1,0,0
"2026-08-12 11:19:06.541597+07","33.8","67.6",1,0,0
"2026-08-12 11:19:36.559216+07","33.8","66.9",1,0,0
"2026-08-12 11:20:06.607847+07","33.9","66.7",1,0,0
"2026-08-12 11:20:36.628639+07","33.9","66",1,0,0
"2026-08-12 11:21:06.66394+07","33.9","64.5",1,0,0
"2026-08-12 11:21:36.704736+07","33.8","64.6",1,0,0
"2026-08-12 11:22:06.73012+07","33.7","65.4",1,0,0
"2026-08-12 11:22:36.766006+07","33.6","63.9",1,0,0
"2026-08-12 11:23:06.813535+07","33.5","65.5",1,0,0
"2026-08-12 11:23:36.829405+07","33.5","65.8",1,0,0
"2026-08-12 11:24:06.873474+07","33.5","65.5",1,0,0
"2026-08-12 11:24:36.897478+07","33.5","63.6",1,0,0
"2026-08-12 11:25:06.923845+07","33.6","64.5",1,0,0
"2026-08-12 11:25:36.954984+07","33.6","65.1",1,0,0
"2026-08-12 11:26:06.993554+07","33.7","68.2",1,0,0
"2026-08-12 11:26:37.141642+07","33.8","66.3",1,0,0
"2026-08-12 11:27:07.05533+07","33.9","63.8",1,0,0
"2026-08-12 11:27:37.095656+07","33.9","64.5",1,0,0
"2026-08-12 11:28:07.247227+07","33.8","64.9",1,0,0
"2026-08-12 11:28:37.259862+07","33.7","65.9",1,0,0
"2026-08-12 11:29:07.203238+07","33.6","63.7",1,0,0
"2026-08-12 11:29:37.238676+07","33.5","65.4",1,0,0
"2026-08-12 11:30:07.283889+07","33.5","65.9",1,0,0
"2026-08-12 11:30:37.334243+07","33.5","64.7",1,0,0
"2026-08-12 11:31:07.32888+07","33.4","65.9",1,0,0
"2026-08-12 11:31:37.363526+07","33.4","65",1,0,0
"2026-08-12 11:32:07.406394+07","33.4","65",1,0,0
"2026-08-12 11:32:37.420284+07","33.3","65.7",1,0,0
"2026-08-12 11:33:07.466799+07","33.3","65.2",1,0,0
"2026-08-12 11:33:37.508013+07","33.2","65.3",1,0,0
"2026-08-12 11:34:07.577094+07","33.1","66.1",1,0,0
"2026-08-12 11:34:37.550533+07","33","65.8",1,0,0
"2026-08-12 11:35:07.592423+07","33","67.7",1,0,0
"2026-08-12 11:35:37.611325+07","33","68.2",1,0,0
"2026-08-12 11:36:07.652433+07","33","65.2",1,0,0
"2026-08-12 11:36:37.671878+07","33.1","65.1",1,0,0
"2026-08-12 11:37:07.709041+07","33.2","68.3",1,0,0
"2026-08-12 11:37:37.904552+07","33.3","66.6",1,0,0
"2026-08-12 11:38:07.774937+07","33.3","65.9",1,0,0
"2026-08-12 11:38:37.795046+07","33.4","67.7",1,0,0
"2026-08-12 11:39:07.828372+07","33.5","66.3",1,0,0
"2026-08-12 11:39:37.855392+07","33.6","66.4",1,0,0
"2026-08-12 11:40:07.891244+07","33.6","65.4",1,0,0
"2026-08-12 11:40:37.910058+07","33.7","66.3",1,0,0
"2026-08-12 11:41:07.943591+07","33.8","65.2",1,0,0
"2026-08-12 11:41:38.0824+07","33.9","65.5",1,0,0
"2026-08-12 11:42:08.03026+07","34","64.2",1,0,0
"2026-08-12 11:42:38.05565+07","34","65.1",1,0,0
"2026-08-12 11:43:08.08948+07","33.9","64.3",1,0,0
"2026-08-12 11:43:38.124778+07","33.7","63.8",1,0,0
"2026-08-12 11:44:08.159728+07","33.5","63",1,0,0
"2026-08-12 11:44:38.176757+07","33.4","65.1",1,0,0
"2026-08-12 11:45:08.559413+07","33.4","66",1,0,0
"2026-08-12 11:45:38.27732+07","33.4","66.2",1,0,0
"2026-08-12 11:46:08.299455+07","33.5","66",1,0,0
"2026-08-12 11:46:38.325319+07","33.5","67.6",1,0,0
"2026-08-12 11:47:08.341532+07","33.6","66.2",1,0,0
"2026-08-12 11:47:38.399976+07","33.7","66.3",1,0,0
"2026-08-12 11:48:08.401565+07","33.8","66.5",1,0,0
"2026-08-12 11:48:38.530622+07","33.9","65.9",1,0,0
"2026-08-12 11:49:08.467764+07","34.1","64.4",1,0,0
"2026-08-12 11:49:38.503133+07","34.1","65.7",1,0,0
"2026-08-12 11:50:08.690416+07","34.2","65",1,0,0
"2026-08-12 11:50:38.692073+07","34.1","63.2",1,0,0
"2026-08-12 11:51:08.621299+07","34.1","63.9",1,0,0
"2026-08-12 11:51:38.632+07","34","62.8",1,0,0
"2026-08-12 11:52:08.671858+07","33.9","63.7",1,0,0
"2026-08-12 11:52:38.70343+07","33.8","63.1",1,0,0
"2026-08-12 11:53:08.72643+07","33.7","62.7",1,0,0
"2026-08-12 11:53:38.755344+07","33.6","65.1",1,0,0
"2026-08-12 11:54:08.787206+07","33.6","65.4",1,0,0
"2026-08-12 11:54:38.826043+07","33.6","66.8",1,0,0
"2026-08-12 11:55:08.86897+07","33.6","65.5",1,0,0
"2026-08-12 11:55:38.898232+07","33.7","66.1",1,0,0
"2026-08-12 11:56:08.951026+07","33.7","65.4",1,0,0
"2026-08-12 11:56:38.971016+07","33.8","64.1",1,0,0
"2026-08-12 11:57:08.986197+07","33.9","65.1",1,0,0
"2026-08-12 11:57:39.031881+07","33.9","65.8",1,0,0
"2026-08-12 11:58:09.050945+07","34","64.2",1,0,0
"2026-08-12 11:58:39.09284+07","33.9","65",1,0,0
"2026-08-12 11:59:09.135336+07","33.9","64.9",1,0,0
"2026-08-12 11:59:39.148992+07","33.8","66.6",1,0,0
"2026-08-12 12:00:09.20794+07","33.8","66.1",1,0,0
"2026-08-12 12:00:39.248131+07","33.8","64.8",1,0,0
"2026-08-12 12:01:09.355762+07","33.8","64.6",1,0,0
"2026-08-12 12:01:39.282713+07","33.7","64.4",1,0,0
"2026-08-12 12:02:09.316769+07","33.6","64.4",1,0,0
"2026-08-12 12:02:39.355817+07","33.4","65.5",1,0,0
"2026-08-12 12:03:09.403433+07","33.3","65.1",1,0,0
"2026-08-12 12:03:39.448521+07","33.2","66.7",1,0,0
"2026-08-12 12:04:09.472286+07","33.2","67.3",1,0,0
"2026-08-12 12:04:39.493851+07","33.2","66",1,0,0
"2026-08-12 12:05:09.510042+07","33.2","68",1,0,0
"2026-08-12 12:05:39.568759+07","33.1","66.1",1,0,0
"2026-08-12 12:06:09.566037+07","33.1","67.1",1,0,0
"2026-08-12 12:06:39.592564+07","33.1","67.1",1,0,0
"2026-08-12 12:07:09.638877+07","33","66.4",1,0,0
"2026-08-12 12:07:39.686042+07","32.9","64.5",1,0,0
"2026-08-12 12:08:09.715124+07","32.8","67.9",1,0,0
"2026-08-12 12:08:39.720636+07","32.8","69.1",1,0,0
"2026-08-12 12:09:09.781176+07","32.7","67",1,0,0
"2026-08-12 12:09:39.79089+07","32.7","66.1",1,0,0
"2026-08-12 12:10:09.860061+07","32.6","67.6",1,0,0
"2026-08-12 12:10:39.856878+07","32.6","68.1",1,0,0
"2026-08-12 12:11:09.88622+07","32.7","68.9",1,0,0
"2026-08-12 12:11:39.913735+07","32.6","67.7",1,0,0
"2026-08-12 12:12:09.943912+07","32.6","68.3",1,0,0
"2026-08-12 12:12:39.985865+07","32.7","69.3",1,0,0
"2026-08-12 12:13:10.021036+07","32.7","66.9",1,0,0
"2026-08-12 12:13:40.046945+07","32.7","67.4",1,0,0
"2026-08-12 12:14:10.090385+07","32.8","68.4",1,0,0
"2026-08-12 12:14:40.120452+07","32.8","67.5",1,0,0
"2026-08-12 12:15:10.146279+07","32.8","68.1",1,0,0
"2026-08-12 12:15:40.18291+07","32.9","66.4",1,0,0
"2026-08-12 12:16:10.215521+07","33","68.7",1,0,0
"2026-08-12 12:16:40.352861+07","33.1","67.5",1,0,0
"2026-08-12 12:17:10.276486+07","33.3","67.6",1,0,0
"2026-08-12 12:17:40.292943+07","33.4","66.4",1,0,0
"2026-08-12 12:18:10.321245+07","33.5","66.7",1,0,0
"2026-08-12 12:18:40.358311+07","33.6","66.8",1,0,0
"2026-08-12 12:19:10.494953+07","33.7","65",1,0,0
"2026-08-12 12:19:40.423192+07","33.8","67.1",1,0,0
"2026-08-12 12:20:10.471099+07","33.9","68",1,0,0
"2026-08-12 12:20:40.490357+07","34","66.7",1,0,0
"2026-08-12 12:21:10.566567+07","34.1","66.4",1,0,0
"2026-08-12 12:21:40.552866+07","34.2","64.3",1,0,0
"2026-08-12 12:22:10.586482+07","34.2","63.8",1,0,0
"2026-08-12 12:22:40.62842+07","34.2","64.9",1,0,0
"2026-08-12 12:23:10.645127+07","34.1","63.3",1,0,0
"2026-08-12 12:23:40.684211+07","34.1","61.9",1,0,0
"2026-08-12 12:24:10.724605+07","34","65.5",1,0,0
"2026-08-12 12:24:40.756235+07","34","66.4",1,0,0
"2026-08-12 12:25:10.781972+07","34.1","64.5",1,0,0
"2026-08-12 12:25:40.815973+07","34.2","63.2",1,0,0
"2026-08-12 12:26:10.834609+07","34.1","62.5",1,0,0
"2026-08-12 12:26:40.878962+07","34.1","64",1,0,0
"2026-08-12 12:27:11.024526+07","34","63.1",1,0,0
"2026-08-12 12:27:40.978793+07","34","64.3",1,0,0
"2026-08-12 12:28:11.053884+07","34","64",1,0,0
"2026-08-12 12:28:41.009625+07","33.9","64.2",1,0,0
"2026-08-12 12:29:11.048642+07","33.9","63.5",1,0,0
"2026-08-12 12:29:41.09957+07","33.9","65.4",1,0,0
"2026-08-12 12:30:11.108586+07","34","66.3",1,0,0
"2026-08-12 12:30:41.15295+07","34.1","66.3",1,0,0
"2026-08-12 12:31:11.19838+07","34.1","64.4",1,0,0
"2026-08-12 12:31:41.209417+07","34.2","63.6",1,0,0
"2026-08-12 12:32:11.234877+07","34.2","63.7",1,0,0
"2026-08-12 12:32:41.386936+07","34.1","63.5",1,0,0
"2026-08-12 12:33:11.311397+07","34.1","62.4",1,0,0
"2026-08-12 12:33:41.333357+07","34","64.3",1,0,0
"2026-08-12 12:34:11.369591+07","34.1","64.8",1,0,0
"2026-08-12 12:34:41.406377+07","34.1","63.9",1,0,0
"2026-08-12 12:35:11.422351+07","34.1","65",1,0,0
"2026-08-12 12:35:41.464105+07","34.1","64.8",1,0,0
"2026-08-12 12:36:11.499557+07","34.1","64.8",1,0,0
"2026-08-12 12:36:41.540733+07","34.2","64.5",1,0,0
"2026-08-12 12:37:11.669561+07","34.2","64.7",1,0,0
"2026-08-12 12:37:41.613154+07","34.2","64.2",1,0,0
"2026-08-12 12:38:11.616507+07","34.3","66.2",1,0,0
"2026-08-12 12:38:41.664307+07","34.3","62.7",1,0,0
"2026-08-12 12:39:11.680753+07","34.3","64.7",1,0,0
"2026-08-12 12:39:41.85817+07","34.4","63.7",1,0,0
"2026-08-12 12:40:11.86236+07","34.4","65",1,0,0
"2026-08-12 12:40:41.803122+07","34.3","63.5",1,0,0
"2026-08-12 12:41:11.81745+07","34.3","62.1",1,0,0
"2026-08-12 12:41:41.842465+07","34.3","64.2",1,0,0
"2026-08-12 12:42:12.00013+07","34.2","64.1",1,0,0
"2026-08-12 12:42:41.931494+07","34.2","63.6",1,0,0
"2026-08-12 12:43:11.973043+07","34.2","64.4",1,0,0
"2026-08-12 12:43:41.978182+07","34.2","64.8",1,0,0
"2026-08-12 12:44:12.024968+07","34.3","65.5",1,0,0
"2026-08-12 12:44:42.050074+07","34.3","64.5",1,0,0
"2026-08-12 12:45:12.085699+07","34.4","65.1",1,0,0
"2026-08-12 12:45:42.100741+07","34.4","63.2",1,0,0
"2026-08-12 12:46:12.176199+07","34.3","62.9",1,0,0
"2026-08-12 12:46:42.178615+07","34.2","64.9",1,0,0
"2026-08-12 12:47:12.211672+07","34.2","64.4",1,0,0
"2026-08-12 12:47:42.235234+07","34.3","64.9",1,0,0
"2026-08-12 12:48:12.274832+07","34.3","63.6",1,0,0
"2026-08-12 12:48:42.319527+07","34.3","64.4",1,0,0
"2026-08-12 12:49:12.341964+07","34.3","64",1,0,0
"2026-08-12 12:49:42.3643+07","34.4","63.6",1,0,0
"2026-08-12 12:50:12.495637+07","34.4","63.5",1,0,0
"2026-08-12 12:50:42.429924+07","34.3","63.3",1,0,0
"2026-08-12 12:51:12.458425+07","34.3","63.6",1,0,0
"2026-08-12 12:51:42.595103+07","34.3","64.9",1,0,0
"2026-08-12 12:52:12.530483+07","34.3","63.5",1,0,0
"2026-08-12 12:52:42.559528+07","34.3","62.9",1,0,0
"2026-08-12 12:53:12.602108+07","34.3","64.6",1,0,0
"2026-08-12 12:53:42.620587+07","34.3","64.4",1,0,0
"2026-08-12 12:54:12.674468+07","34.3","63.5",1,0,0
"2026-08-12 12:54:42.795721+07","34.4","65.2",1,0,0
"2026-08-12 12:55:12.740945+07","34.4","63.2",1,0,0
"2026-08-12 12:55:42.885036+07","34.3","63.5",1,0,0
"2026-08-12 12:56:12.816091+07","34.3","64.5",1,0,0
"2026-08-12 12:56:42.829071+07","34.2","63.8",1,0,0
"2026-08-12 12:57:12.873671+07","34","64",1,0,0
"2026-08-12 12:57:42.998622+07","33.9","63.3",1,0,0
"2026-08-12 12:58:12.933961+07","33.8","64.9",1,0,0
"2026-08-12 12:58:42.955961+07","33.9","64.7",1,0,0
"2026-08-12 12:59:13.002229+07","34","67",1,0,0
"2026-08-12 12:59:43.027642+07","34","64.7",1,0,0
"2026-08-12 13:00:13.059469+07","34.2","65.3",1,0,0
"2026-08-12 13:00:43.093816+07","34.2","63.8",1,0,0
"2026-08-12 13:01:13.126291+07","34.3","64.8",1,0,0
"2026-08-12 13:01:43.159683+07","34.4","64.6",1,0,0
"2026-08-12 13:02:13.195332+07","34.4","62.9",1,0,0
"2026-08-12 13:02:43.23704+07","34.3","64.5",1,0,0
"2026-08-12 13:03:13.27406+07","34.2","62.1",1,0,0
"2026-08-12 13:03:43.291721+07","34.2","64",1,0,0
"2026-08-12 13:04:13.335574+07","34.1","64.6",1,0,0
"2026-08-12 13:04:43.359442+07","34.2","64.6",1,0,0
"2026-08-12 13:05:13.398301+07","34.2","64.1",1,0,0
"2026-08-12 13:05:43.424007+07","34.2","62.7",1,0,0
"2026-08-12 13:06:13.451285+07","34.3","63.5",1,0,0
"2026-08-12 13:06:43.4883+07","34.3","64.1",1,0,0
"2026-08-12 13:07:13.54164+07","34.4","64.9",1,0,0
"2026-08-12 13:07:43.564195+07","34.6","67.1",1,0,0
"2026-08-12 13:08:13.602611+07","34.7","63.1",1,0,0
"2026-08-12 13:08:43.62459+07","34.7","64.1",1,0,0
"2026-08-12 13:09:13.662141+07","34.7","62.4",1,0,0
"2026-08-12 13:09:43.69255+07","34.7","63.3",1,0,0
"2026-08-12 13:10:13.724884+07","34.7","63.5",1,0,0
"2026-08-12 13:10:43.801529+07","34.6","61.9",1,0,0
"2026-08-12 13:11:13.800801+07","34.6","61.8",1,0,0
"2026-08-12 13:11:43.818821+07","34.5","64.2",1,0,0
"2026-08-12 13:12:13.872847+07","34.6","62.3",1,0,0
"2026-08-12 13:12:44.022457+07","34.6","62.2",1,0,0
"2026-08-12 13:13:13.91766+07","34.6","63.1",1,0,0
"2026-08-12 13:13:43.941579+07","34.6","61.7",1,0,0
"2026-08-12 13:14:14.468261+07","34.6","60.4",1,0,0
"2026-08-12 13:14:44.025171+07","34.6","61.6",1,0,0
"2026-08-12 13:15:14.061561+07","34.6","60.5",1,0,0
"2026-08-12 13:15:44.092276+07","34.6","62.6",1,0,0
"2026-08-12 13:16:14.121778+07","34.6","63.3",1,0,0
"2026-08-12 13:16:44.165089+07","34.6","62.4",1,0,0
"2026-08-12 13:17:14.172908+07","34.7","62.4",1,0,0
"2026-08-12 13:17:44.213514+07","34.7","63.2",1,0,0
"2026-08-12 13:18:14.613618+07","34.8","62.9",1,0,0
"2026-08-12 13:18:44.29667+07","34.8","62.2",1,0,0
"2026-08-12 13:19:14.312091+07","34.7","62",1,0,0
"2026-08-12 13:19:44.331494+07","34.7","61.6",1,0,0
"2026-08-12 13:20:14.363355+07","34.6","61.4",1,0,0
"2026-08-12 13:20:44.402207+07","34.5","62.3",1,0,0
"2026-08-12 13:21:14.437117+07","34.6","63.2",1,0,0
"2026-08-12 13:21:44.46868+07","34.5","64.5",1,0,0
"2026-08-12 13:22:14.486224+07","34.5","63.4",1,0,0
"2026-08-12 13:22:44.545014+07","34.5","63.6",1,0,0
"2026-08-12 13:23:14.554184+07","34.5","61.9",1,0,0
"2026-08-12 13:23:44.581246+07","34.5","63.2",1,0,0
"2026-08-12 13:24:14.625714+07","34.4","62.3",1,0,0
"2026-08-12 13:24:44.686496+07","34.3","62.9",1,0,0
"2026-08-12 13:25:14.684901+07","34.3","62.1",1,0,0
"2026-08-12 13:25:44.711083+07","34.3","64.7",1,0,0
"2026-08-12 13:26:14.832774+07","34.3","63.9",1,0,0
"2026-08-12 13:26:44.791272+07","34.3","63.6",1,0,0
"2026-08-12 13:27:14.805856+07","34.3","63.5",1,0,0
"2026-08-12 13:27:44.862064+07","34.3","62.7",1,0,0
"2026-08-12 13:28:14.912572+07","34.3","63.5",1,0,0
"2026-08-12 13:28:44.907438+07","34.2","64.4",1,0,0
"2026-08-12 13:29:14.940534+07","34.3","66.2",1,0,0
"2026-08-12 13:29:45.10177+07","34.4","62.9",1,0,0
"2026-08-12 13:30:14.991999+07","34.4","63",1,0,0
"2026-08-12 13:30:45.039977+07","34.4","64.8",1,0,0
"2026-08-12 13:31:15.067896+07","34.4","64.7",1,0,0
"2026-08-12 13:31:45.123087+07","34.5","63.5",1,0,0
"2026-08-12 13:32:15.133601+07","34.5","62.9",1,0,0
"2026-08-12 13:32:45.176848+07","34.6","61.6",1,0,0
"2026-08-12 13:33:15.190003+07","34.7","65",1,0,0
"2026-08-12 13:33:45.233213+07","34.7","64.8",1,0,0
"2026-08-12 13:34:15.2611+07","34.7","62.5",1,0,0
"2026-08-12 13:34:45.307675+07","34.7","63.5",1,0,0
"2026-08-12 13:35:15.351277+07","34.7","63",1,0,0
"2026-08-12 13:35:45.477037+07","34.7","62.4",1,0,0
"2026-08-12 13:36:16.315328+07","34.6","61.3",1,0,0
"2026-08-12 13:36:45.44683+07","34.6","64.3",1,0,0
"2026-08-12 13:37:15.467544+07","34.7","62.5",1,0,0
"2026-08-12 13:37:45.530299+07","34.6","62.3",1,0,0
"2026-08-12 13:38:15.997392+07","34.5","61.5",1,0,0
"2026-08-12 13:38:45.573296+07","34.5","63",1,0,0
"2026-08-12 13:39:15.593091+07","34.5","62.7",1,0,0
"2026-08-12 13:39:45.64049+07","34.5","62.3",1,0,0
"2026-08-12 13:40:15.910771+07","34.5","62.9",1,0,0
"2026-08-12 13:40:45.712294+07","34.5","63.3",1,0,0
"2026-08-12 13:41:15.849908+07","34.5","62.8",1,0,0
"2026-08-12 13:41:45.773333+07","34.4","62.2",1,0,0
"2026-08-12 13:42:15.795491+07","34.5","61.3",1,0,0
"2026-08-12 13:42:45.862075+07","34.4","62.2",1,0,0
"2026-08-12 13:43:15.848892+07","34.4","63.2",1,0,0
"2026-08-12 13:43:45.901331+07","34.3","63.2",1,0,0
"2026-08-12 13:44:15.93533+07","34.3","62.4",1,0,0
"2026-08-12 13:44:45.971661+07","34.3","62.9",1,0,0
"2026-08-12 13:45:16.090942+07","34.3","62.3",1,0,0
"2026-08-12 13:45:46.023803+07","34.3","63.4",1,0,0
"2026-08-12 13:46:16.047397+07","34.3","62.7",1,0,0
"2026-08-12 13:46:46.103357+07","34.3","63",1,0,0
"2026-08-12 13:47:16.122727+07","34.3","63.6",1,0,0
"2026-08-12 13:47:46.162784+07","34.3","64.4",1,0,0
"2026-08-12 13:48:16.292787+07","34.3","63",1,0,0
"2026-08-12 13:48:46.217396+07","34.3","64.4",1,0,0
"2026-08-12 13:49:16.355307+07","34.4","63.5",1,0,0
"2026-08-12 13:49:46.280517+07","34.4","63.3",1,0,0
"2026-08-12 13:50:16.308093+07","34.4","62.9",1,0,0
"2026-08-12 13:50:46.369882+07","34.4","63.5",1,0,0
"2026-08-12 13:51:16.365965+07","34.5","64.7",1,0,0
"2026-08-12 13:51:46.418736+07","34.5","62.9",1,0,0
"2026-08-12 13:52:16.439779+07","34.6","63.7",1,0,0
"2026-08-12 13:52:46.483674+07","34.6","63.1",1,0,0
"2026-08-12 13:53:16.494619+07","34.6","64.3",1,0,0
"2026-08-12 13:53:46.537963+07","34.6","62.3",1,0,0
"2026-08-12 13:54:16.561192+07","34.6","61.2",1,0,0
"2026-08-12 13:54:46.615271+07","34.6","62.8",1,0,0
"2026-08-12 13:55:16.617936+07","34.6","63.3",1,0,0
"2026-08-12 13:55:46.657258+07","34.7","62.1",1,0,0
"2026-08-12 13:56:16.791186+07","34.7","62.6",1,0,0
"2026-08-12 13:56:46.725546+07","34.7","62.7",1,0,0
"2026-08-12 13:57:16.771165+07","34.7","60.7",1,0,0
"2026-08-12 13:57:46.796818+07","34.8","62.9",1,0,0
"2026-08-12 13:58:16.818213+07","34.8","61.3",1,0,0
"2026-08-12 13:58:46.848158+07","34.8","61.5",1,0,0
"2026-08-12 13:59:16.888905+07","34.9","61.8",1,0,0
"2026-08-12 13:59:46.934059+07","34.9","62.2",1,0,0
"2026-08-12 14:00:16.94739+07","34.9","63.6",1,0,0
"2026-08-12 14:00:46.990682+07","34.9","61.9",1,0,0
"2026-08-12 14:01:17.026149+07","34.8","61.3",1,0,0
"2026-08-12 14:01:47.066731+07","34.7","61",1,0,0
"2026-08-12 14:02:17.085648+07","34.6","62.1",1,0,0
"2026-08-12 14:02:47.227531+07","34.6","62.1",1,0,0
"2026-08-12 14:03:17.150497+07","34.5","62.8",1,0,0
"2026-08-12 14:03:47.194624+07","34.5","64.3",1,0,0
"2026-08-12 14:04:17.24017+07","34.6","62.5",1,0,0
"2026-08-12 14:04:47.268754+07","34.6","63.1",1,0,0
"2026-08-12 14:05:17.28853+07","34.7","62.4",1,0,0
"2026-08-12 14:05:47.341766+07","34.7","61.6",1,0,0
"2026-08-12 14:06:17.366328+07","34.7","64.3",1,0,0
"2026-08-12 14:06:47.388472+07","34.8","61.9",1,0,0
"2026-08-12 14:07:17.423509+07","34.8","62.3",1,0,0
"2026-08-12 14:07:47.464501+07","34.8","62.5",1,0,0
"2026-08-12 14:08:17.50208+07","34.9","62.2",1,0,0
"2026-08-12 14:08:47.522722+07","34.9","59.8",1,0,0
"2026-08-12 14:09:17.551249+07","34.9","61.7",1,0,0
"2026-08-12 14:09:47.593356+07","34.8","61.2",1,0,0
"2026-08-12 14:10:17.624721+07","34.7","61.3",1,0,0
"2026-08-12 14:10:47.65385+07","34.6","61.3",1,0,0
"2026-08-12 14:11:17.689607+07","34.4","61.5",1,0,0
"2026-08-12 14:11:47.835958+07","34.2","61.8",1,0,0
"2026-08-12 14:12:17.854353+07","34","63",1,0,0
"2026-08-12 14:12:47.787546+07","33.7","63.5",1,0,0
"2026-08-12 14:13:17.810994+07","33.6","65.1",1,0,0
"2026-08-12 14:13:47.857881+07","33.5","65.2",1,0,0
"2026-08-12 14:14:17.893661+07","33.6","65.4",1,0,0
"2026-08-12 14:14:47.90018+07","33.6","63.2",1,0,0
"2026-08-12 14:15:17.951408+07","33.7","64.1",1,0,0
"2026-08-12 14:15:47.982962+07","33.7","65.1",1,0,0
"2026-08-12 14:16:18.005124+07","33.8","63.9",1,0,0
"2026-08-12 14:16:48.041369+07","33.9","64.4",1,0,0
"2026-08-12 14:17:18.074186+07","34","61.4",1,0,0
"2026-08-12 14:17:48.120905+07","34.1","62.9",1,0,0
"2026-08-12 14:18:18.256972+07","34.1","62.7",1,0,0
"2026-08-12 14:18:48.176888+07","34.2","62.1",1,0,0
"2026-08-12 14:19:18.199195+07","34.3","62.7",1,0,0
"2026-08-12 14:19:48.221788+07","34.3","63.8",1,0,0
"2026-08-12 14:20:18.264352+07","34.4","62.6",1,0,0
"2026-08-12 14:20:48.305635+07","34.4","63.4",1,0,0
"2026-08-12 14:21:18.333381+07","34.5","62.9",1,0,0
"2026-08-12 14:21:48.368444+07","34.6","64.2",1,0,0
"2026-08-12 14:22:18.396935+07","34.7","62.8",1,0,0
"2026-08-12 14:22:48.422195+07","34.7","62.6",1,0,0
"2026-08-12 14:23:18.56508+07","34.7","59.9",1,0,0
"2026-08-12 14:23:48.477455+07","34.8","62.9",1,0,0
"2026-08-12 14:24:18.518328+07","34.8","62.6",1,0,0
"2026-08-12 14:24:48.556009+07","34.9","62.3",1,0,0
"2026-08-12 14:25:18.580976+07","34.9","64.1",1,0,0
"2026-08-12 14:25:48.710574+07","35","62.6",1,0,0
"2026-08-12 14:26:18.741601+07","35.1","59.2",1,0,0
"2026-08-12 14:26:48.663241+07","35.1","60.7",1,0,0
"2026-08-12 14:27:18.831755+07","35.1","60.8",1,0,0
"2026-08-12 14:27:48.741604+07","35","62.8",1,0,0
"2026-08-12 14:28:18.780463+07","35","59.8",1,0,0
"2026-08-12 14:28:48.798193+07","35","61.3",1,0,0
"2026-08-12 14:29:18.836962+07","35.1","60.2",1,0,0
"2026-08-12 14:29:48.855204+07","35.1","59.8",1,0,0
"2026-08-12 14:30:18.903957+07","35","59.2",1,0,0
"2026-08-12 14:30:48.932195+07","34.9","60.3",1,0,0
"2026-08-12 14:31:18.993188+07","34.9","61",1,0,0
"2026-08-12 14:31:48.992966+07","34.9","59.8",1,0,0
"2026-08-12 14:32:19.032635+07","34.8","61",1,0,0
"2026-08-12 14:32:49.069305+07","34.8","60.5",1,0,0
"2026-08-12 14:33:19.113771+07","34.8","60.8",1,0,0
"2026-08-12 14:33:49.138477+07","34.7","58.6",1,0,0
"2026-08-12 14:34:19.177203+07","34.7","60.4",1,0,0
"2026-08-12 14:34:49.206436+07","34.7","62.3",1,0,0
"2026-08-12 14:35:19.238591+07","34.8","61.7",1,0,0
"2026-08-12 14:35:49.263108+07","34.8","60.6",1,0,0
"2026-08-12 14:36:19.311592+07","34.8","59.4",1,0,0
"2026-08-12 14:36:49.341204+07","34.8","61.1",1,0,0
"2026-08-12 14:37:19.841319+07","34.9","60.9",1,0,0
"2026-08-12 14:37:49.428522+07","34.9","61.1",1,0,0
"2026-08-12 14:38:19.448491+07","35","60.9",1,0,0
"2026-08-12 14:38:49.588922+07","35.1","58.7",1,0,0
"2026-08-12 14:39:19.516975+07","35","57.7",1,0,0
"2026-08-12 14:39:49.538052+07","34.8","57.5",1,0,0
"2026-08-12 14:40:19.573289+07","34.6","60.7",1,0,0
"2026-08-12 14:40:49.610812+07","34.5","60.6",1,0,0
"2026-08-12 14:41:19.645946+07","34.4","60.7",1,0,0
"2026-08-12 14:41:49.668151+07","34.3","60.4",1,0,0
"2026-08-12 14:42:19.713148+07","34.3","60.8",1,0,0
"2026-08-12 14:42:49.757035+07","34.4","60.9",1,0,0
"2026-08-12 14:43:19.800484+07","34.4","61.1",1,0,0
"2026-08-12 14:43:49.800812+07","34.4","61.5",1,0,0
"2026-08-12 14:44:19.839186+07","34.5","61.6",1,0,0
"2026-08-12 14:44:49.874813+07","34.6","62.3",1,0,0
"2026-08-12 14:45:19.923468+07","34.6","60.9",1,0,0
"2026-08-12 14:45:50.050789+07","34.7","60.6",1,0,0
"2026-08-12 14:46:19.975385+07","34.7","61.6",1,0,0
